ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1645,"","A medal from a Flarerizamon.
Rarity: ★★★","火焰蜥蜴獸的獎牌
稀有度：★★★","","화염리자몬 메달
레어리티 : ★★★","Eine Medaille von einem Flarerizamon.
Seltenheit: ★★★"
1646,"","A medal from a BladeKuwagamon.
Rarity: ★★★","銳刃古加獸的獎牌
稀有度：★★★","","블레이드쿠가몬 메달
레어리티 : ★★★","Eine Medaille von einem BladeKuwagamon.
Seltenheit: ★★★"
1647,"","A medal from a Prairiemon.
Rarity: ★★★★★","土撥鼠獸的獎牌
稀有度：★★★★★","","프라리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Prairimon.
Seltenheit: ★★★★★"
1648,"","A medal from a Frogmon.
Rarity: ★★★★★","雨蛙獸的獎牌
稀有度：★★★★★","","프로그몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Frogmon.
Seltenheit: ★★★★★"
1649,"","A medal from a Puroromon.
Rarity: ★","普洛洛獸的獎牌
稀有度：★","","푸로로몬 메달
레어리티 : ★","Eine Medaille von einem Puroromon.
Seltenheit: ★"
1650,"","A medal from a Bearmon.
Rarity: ★★","小熊獸的獎牌
稀有度：★★","","베어몬 메달
레어리티 : ★★","Eine Medaille von einem Bearmon.
Seltenheit: ★★"
1651,"","A medal from a Petaldramon.
Rarity: ★★★★★","花龍獸的獎牌
稀有度：★★★★★","","페탈드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Petaldramon.
Seltenheit: ★★★★★"
1652,"","A medal from a Betsumon.
Rarity: ★★★★","冒充獸的獎牌
稀有度：★★★★","","베츠몬 메달
레어리티 : ★★★★","Eine Medaille von einem Betsumon.
Seltenheit: ★★★★"
1653,"","A medal from a Bebydomon.
Rarity: ★","幼龍獸的獎牌
稀有度：★","","베비드몬 메달
레어리티 : ★","Eine Medaille von einem Bebydomon.
Seltenheit: ★"
1654,"","A medal from a Velgemon.
Rarity: ★★★★★","瓦爾格爾獸的獎牌
稀有度：★★★★★","","베르그몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Velgremon.
Seltenheit: ★★★★★"
1655,"","A medal from a Penguinmon.
Rarity: ★★","企鵝獸的獎牌
稀有度：★★","","펭귄몬 메달
레어리티 : ★★","Eine Medaille von einem Penguinmon.
Seltenheit: ★★"
1656,"","A medal from a Boarmon.
Rarity: ★★★★★","燒豬獸的獎牌
稀有度：★★★★★","","멧돼지몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Boarmon.
Seltenheit: ★★★★★"
1657,"","A medal from a Porcupamon.
Rarity: ★★★","刺熊獸的獎牌
稀有度：★★★","","포큐파몬 메달
레어리티 : ★★★","Eine Medaille von einem Porcupamon.
Seltenheit: ★★★"
1658,"","A medal from a Pokomon.
Rarity: ★","波克獸的獎牌
稀有度：★","","포코몬 메달
레어리티 : ★","Eine Medaille von einem Viximon.
Seltenheit: ★"
1659,"","A medal from a Bommon.
Rarity: ★","炸彈獸的獎牌
稀有度：★","","봄몬 메달
레어리티 : ★","Eine Medaille von einem Bommon.
Seltenheit: ★"
1660,"","A medal from a Ponchomon.
Rarity: ★★★★★","墨西哥仙人掌獸的獎牌
稀有度：★★★★★","","판초몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ponchomon.
Seltenheit: ★★★★★"
1661,"","A medal from a Matadormon.
Rarity: ★★★★","鬥牛士獸的獎牌
稀有度：★★★★","","마타돌몬 메달
레어리티 : ★★★★","Eine Medaille von einem Matadormon.
Seltenheit: ★★★★"
1662,"","A medal from a Mametyramon.
Rarity: ★★★★","豆豆巨龍獸的獎牌
稀有度：★★★★","","콩알티라몬 메달
레어리티 : ★★★★","Eine Medaille von einem MameTyramon.
Seltenheit: ★★★★"
1663,"","A medal from a Mantaraymon.
Rarity: ★★★★★","巨魟獸的獎牌
稀有度：★★★★★","","가오리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Mantaraymon.
Seltenheit: ★★★★★"
1664,"","A medal from a Manbomon.
Rarity: ★★★★★","曼波獸的獎牌
稀有度：★★★★★","","맘보몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Manbomon.
Seltenheit: ★★★★★"
1665,"","A medal from a Mikemon.
Rarity: ★★★","三毛貓獸的獎牌
稀有度：★★★","","미케몬 메달
레어리티 : ★★★","Eine Medaille von einem Mikemon.
Seltenheit: ★★★"
1666,"","A medal from a Missimon.
Rarity: ★","導彈獸的獎牌
稀有度：★","","미사일몬 메달
레어리티 : ★","Eine Medaille von einem Missimon.
Seltenheit: ★"
1667,"","A medal from a Minotarumon.
Rarity: ★★★","牛人獸的獎牌
稀有度：★★★","","미노타르몬 메달
레어리티 : ★★★","Eine Medaille von einem Minotarumon.
Seltenheit: ★★★"
1668,"","A medal from a Moosemon.
Rarity: ★★★★★","駝鹿獸的獎牌
稀有度：★★★★★","","무스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Moosemon.
Seltenheit: ★★★★★"
1669,"","A medal from a Muchomon.
Rarity: ★★","五彩獸的獎牌
稀有度：★","","레드펭귄몬 메달
레어리티 : ★★","Eine Medaille von einem Muchomon.
Seltenheit: ★★"
1670,"","A medal from a MoonMillenniummon.
Rarity: ★★★★★","月之千年獸的獎牌
稀有度：★★★★★","","문밀레니엄몬 메달
레어리티 : ★★★★★","Medaille von einem MoonMillenniummon.
Seltenheit: ★★★★★"
1671,"","A medal from a Musyamon.
Rarity: ★★★","武者獸的獎牌
稀有度：★★★","","무사몬 메달
레어리티 : ★★★","Eine Medaille von einem Musyamon.
Seltenheit: ★★★"
1672,"","A medal from a Murmukusmon.
Rarity: ★★★★★","姆爾姆爾獸的獎牌
稀有度：★★★★★","","무크스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Murmuxmon.
Seltenheit: ★★★★★"
1673,"","A medal from a Moonmon.
Rarity: ★","月光獸的獎牌
稀有度：★","","문몬 메달
레어리티 : ★","Eine Medaille von einem Moonmon.
Seltenheit: ★"
1674,"","A medal from a Maildramon.
Rarity: ★★★★★","鎧龍獸的獎牌
稀有度：★★★★★","","메일드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Maildramon.
Seltenheit: ★★★★★"
1675,"","A medal from a MetallifeKuwagamon.
Rarity: ★★★★","梅特利古加獸的獎牌
稀有度：★★★★","","메타리페쿠와가몬 메달
레어리티 : ★★★★","Medaille von einem MetallifeKuwagamon. 
Seltenheit: ★★★★"
1676,"","A medal from a MetalPiranimon.
Rarity: ★★★★★","鋼鐵比拉獸的獎牌
稀有度：★★★★","","메탈피라니몬 메달
레어리티 : ★★★★★","Eine Medaille von einem MetalPiranimon.
Seltenheit: ★★★★★"
1677,"","A medal from a Mokumon.
Rarity: ★","煙霧獸的獎牌
稀有度：★","","모크몬 메달
레어리티 : ★","Eine Medaille von einem Mokumon.
Seltenheit: ★"
1678,"","A medal from a Mothmon.
Rarity: ★★★★★","飛蛾獸的獎牌
稀有度：★★★★★","","나방몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Mothmon.
Seltenheit: ★★★★★"
1679,"","A medal from a MoriShellmon.
Rarity: ★★★","森林貝殼獸的獎牌
稀有度：★★★","","그린쉘몬 메달
레어리티 : ★★★","Eine Medaille von einem MoriShellmon.
Seltenheit: ★★★"
1680,"","A medal from a Yasyamon.
Rarity: ★★★★★","夜叉獸的獎牌
稀有度：★★★★★","","야차몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Yasyamon.
Seltenheit: ★★★★★"
1681,"","A medal from a Yanmamon.
Rarity: ★★★","蜻蜓獸的獎牌
稀有度：★★★","","왕잠자리몬 메달
레어리티 : ★★★","Eine Medaille von einem Yanmamon.
Seltenheit: ★★★"
1682,"","A medal from a SnowAgumon.
Rarity: ★★","雪古獸的獎牌
稀有度：★★","","스노우아구몬 메달
레어리티 : ★★","Eine Medaille von einem SnowAgumon.
Seltenheit: ★★"
1683,"","A medal from a Youkomon.
Rarity: ★★★","邪狐獸的獎牌
稀有度：★★★","","블랙구미호몬 메달
레어리티 : ★★★","Eine Medaille von einem Youkomon.
Seltenheit: ★★★"
1684,"","A medal from a Liamon.
Rarity: ★★★","雷亞獸的獎牌
稀有度：★★★","","라이아몬 메달
레어리티 : ★★★","Eine Medaille von einem Liamon.
Seltenheit: ★★★"
1685,"","A medal from a Raijinmon.
Rarity: ★★★★★","雷神獸的獎牌
稀有度：★★★★★","","뇌신몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Raijinmon.
Seltenheit: ★★★★★"
1686,"","A medal from a Raidenmon.
Rarity: ★★★★★","雷電獸的獎牌
稀有度：★★★★★","","라이덴몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Raidenmon.
Seltenheit: ★★★★★"
1687,"","A medal from a RhinoKabuterimon.
Rarity: ★★★★★","萊諾比多獸的獎牌
稀有度：★★★★★","","리노캅테리몬 메달
레어리티 : ★★★★★","Medaille von einem RhinoKabuterimon.
Seltenheit: ★★★★★"
1688,"","A medal from a Rhinomon.
Rarity: ★★★★★","巨犀獸的獎牌
稀有度：★★★★★","","리노몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Rhinomon.
Seltenheit: ★★★★★"
1689,"","A medal from a Rhihimon.
Rarity: ★★★★★","帝獅獸的獎牌
稀有度：★★★★★","","라이히몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Rhihimon.
Seltenheit: ★★★★★"
1690,"","A medal from a Labramon.
Rarity: ★★","拉布拉獸的獎牌
稀有度：★★","","래브라몬 메달
레어리티 : ★★","Eine Medaille von einem Labramon.
Seltenheit: ★★"
1691,"","A medal from a Lynxmon.
Rarity: ★★★★★","山貓獸的獎牌
稀有度：★★★★★","","링스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Lynxmon.
Seltenheit: ★★★★★"
1692,"","A medal from a Lampmon.
Rarity: ★★★★★","油燈獸的獎牌
稀有度：★★★★★","","램프몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Lampmon.
Seltenheit: ★★★★★"
1693,"","A medal from a Ryudamon.
Rarity: ★★","龍蛇獸的獎牌
稀有度：★★","","류우다몬 메달
레어리티 : ★★","Eine Medaille von einem Ryudamon.
Seltenheit: ★★"
1694,"","A medal from a Rinkmon.
Rarity: ★★★★★","零酷獸的獎牌
稀有度：★★★★★","","링크몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Rinkmon.
Seltenheit: ★★★★★"
1695,"","A medal from a RookChessmon.
Rarity: ★★★★","戰車獸的獎牌
稀有度：★★★★","","룩체스몬 메달
레어리티 : ★★★★","Eine Medaille von einem RookChessmon.
Seltenheit: ★★★★"
1696,"","A medal from a Dolphmon.
Rarity: ★★★","海豚獸的獎牌
稀有度：★★★","","돌핀몬 메달
레어리티 : ★★★","Eine Medaille von einem Dolphmon.
Seltenheit: ★★★"
1697,"","A medal from a Liollmon.
Rarity: ★★","幼獅獸的獎牌
稀有度：★★","","레오르몬 메달
레어리티 : ★★","Eine Medaille von einem Leormon.
Seltenheit: ★★"
1698,"","A medal from a LoaderLiomon.
Rarity: ★★★★","裝甲獅子獸的獎牌
稀有度：★★★★","","로더레오몬 메달
레어리티 : ★★★★","Eine Medaille von einem LoaderLiomon.
Seltenheit: ★★★★"
1699,"","A medal from a WereGarurumon (Black).
Rarity: ★★★★","黑獸人加魯魯獸的獎牌
稀有度：★★★★","","워가루몬(흑) 메달
레어리티 : ★★★★","Eine Medaille von einem WereGarurumon
(Schwarz). Seltenheit: ★★★★"
1700,"","A medal from a WaruSeadramon.
Rarity: ★★★★","惡海龍獸的獎牌
稀有度：★★★★","","데블시드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem WaruSeadramon.
Seltenheit: ★★★★"
10101,"","Latest Digivice worn by a certain Cyber
Sleuth. /Accessory","某位電腦偵探戴的
最新型Digivice／飾品","","어떤 전뇌탐정이 사용했다는
최신형 디지바이스 /액세서리","Aktuelles Digivice, getragen von einem
gewissen Cyber-Detektiv. /Accessoire"
12401,"","Color swap for the latest Digivice worn
by a certain Cyber Sleuth. /Accessory","某位電腦偵探戴的
最新型Digivice別色款／飾品","","어떤 전뇌탐정이 사용했다는
최신형 디지바이스 /액세서리","Neue Farbe für das aktuelle Digivice
des Cyber-Detektivs. /Accessoire"
10201,"","High-powered visor worn by a certain
hacker. /Accessory","某位駭客戴的
高性能顯示器／飾品","","어떤 해커가 사용했다는
고성능 바이저 /액세서리","Leistungsfähiges Visier eines gewissen
Hackers. /Accessoire"
12501,"","Color swap for the high-powered visor
worn by a certain hacker. /Accessory","某位駭客戴的
高性能顯示器別色款／飾品","","어떤 해커가 사용했다는
색다른 고성능 바이저 /액세서리","Neue Farbe für leistungsfähiges Visier
eines gewissen Hackers. /Accessoire"
10301,"","A Japanese New Year's decoration.
The standard fare. /Accessory","日本傳統新年飾品。
標準的貢品麻糬／飾品","","일본의 전통적인 정월 장식.
표준적인 찰떡 /액세서리","Eine japanische Neujahrs-Deko.
Ganz traditionell. /Accessoire"
10302,"","A Japanese New Year's decoration.
Red and white for extra pep. /Accessory","日本傳統新年飾品。
紅白能提昇喜氣？／飾品","","일본의 전통적인 정월 장식.
홍백이라 상서로움이 상승? /액세서리","Eine japanische Neujahrs-Deko.
Schicker in Rot und Weiß. /Accessoire"
12601,"","A Japanese New Year's decoration.
Have a gorgeous New Year! /Accessory","日本傳統新年飾品。能過個
豪華的一年……大概吧／飾品","","일본의 전통적인 정월 장식. 
멋진 1년이 될…지도 모른다 /액세서리","Eine japanische Neujahrs-Deko.
Für ein luxuriöses Neujahr! /Accessoire"
10401,"","Bold use of Motimon in a Japanese New
Year's decoration. Do not eat! /Accessory","大膽用年糕獸來當日本傳統
新年飾品。不能吃喔！／飾品","","일본의 전통적인 정월 장식에 모티몬을
대담하게 기용. 먹으면 안 돼! /액세서리","Kühner Einsatz von Motimon für
Neujahrs-Deko. Nicht essen! /Accessoire"
10501,"","Heart-shaped chocolate. Slightly bitter
flavor for adults. /Accessory","心型的巧克力。
有點成熟的苦味／飾品","","하트형 초콜릿
조금 어른스러운 쓴 맛 /액세서리","Leicht bittere, herzförmige Schokolade
für Erwachsene. /Accessoire"
10502,"","Heart-shaped white chocolate. Overflows
with a happy sweetness. /Accessory","心型的白巧克力。
滿滿甜味的幸福滋味／飾品","","하트형 화이트 쵸콜릿
달콤함이 가득한 행복의 맛 /액세서리","Herzförmige weiße Schokolade.
So richtig schön süß. /Accessoire"
12701,"","Heart emoji. Slap it on the person you
like and they like you back! /Accessory","愛心的表情符號。給喜歡的人裝，
心情就是兩情相悅！／飾品","","하트 이모션 마크. 좋아하는 아이에게
붙여주면 사랑이 이루어진 기분! /액세서리","Herz-Emoji. Verpass es deiner geliebten
Person für erwiderte Liebe! /Accessoire"
12702,"","Broken heart emoji. Perfect for the
lovelorn... /Accessory","破碎愛心的表情符號。
心情進入失戀模式...／飾品","","갈라진 하트 이모션 마크.
기분이 순식간에 실연 모드로… /액세서리","Gebrochenes-Herz-Emoji. Perfekt
für Liebeskummer ... /Accessoire"
12801,"","Golden heart emoji. Shows the strength
of your feelings!(?) /Accessory","黃金愛心的表情符號。
能展現出感情的強度！？／飾品","","금색 하트 이모션 마크.
강한 감정을 표현할 수 있나?! /액세서리","Goldenes-Herz-Emoji. Zeigt, wie stark
deine Gefühle sind! /Accessoire"
12901,"","A popular flower that blooms in spring.
Famous bloom from Holland. /Accessory","春天綻放的知名花種。
出產國的荷蘭也跟著出名／飾品","","봄 무렵에 피는 인기있는 꽃.
생산국으로는 네덜란드가 유명 /액세서리","Ein beliebter Frühlingsblüher aus
Holland. /Accessoire"
